doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-aec-1922-aof-togo-9cef7c,comptoirsafricains,Cie générale des comptoirs africains,parismaroc,Société Paris-Maroc,administrateur,1925,"JORF, 17 janvier 1925",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,comptoirafriqueoccidentale,Comptoir général français de l'Afrique occidentale,plantationsguineeandrelanglois,de plantations en Guinée. André Langlois,administrateur,1925,"JORF, 17 janvier 1925",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,electricitesenegal,Cie d'électricité du Sénégal,unionengrais,Union française d'engrais,administrateur,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,minesfalemegambie,Cie des mines de Falémé-Gambie,admagricolemaroc,adm. Société agricole Maroc],president,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegal10,« Sénégal » 10,cdtdionighibiancardi,Cdt Dionighi Biancardi,administrateur,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegal10,« Sénégal » 10,cdtdomenicobrunelli,Cdt Domenico Brunelli,administrateur,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegal10,« Sénégal » 10,cdtmichelefileti,Cdt Michele Fileti,administrateur,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegal10,« Sénégal » 10,cdtgiuseppeparatore,Cdt Giuseppe Paratore,administrateur,1975,"Paris, 1874-Paris, 1975",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,etablissementsemilehubert,Société anon. des Établissements Émile d'Hubert,franconeerlandaiseculture,de la Société franco-néerlandaise de culture,administrateur,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,etablissementsemilehubert,Société anon. des Établissements Émile d'Hubert,agricoleannam,de la Cie agricole d'Annam …,administrateur,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,boisafricains,Société des bois africains,commerciale,Société commerciale,administrateur,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,silicocalcaireafricaine,Silico-Calcaire africaine,galmessimy,Gal Messimy,president,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegalaisevoieseconomiques,Cie sénégalaise de voies économiques,theophilecangranusinegbaysz,Théophile Cangran Usine G. Baysz,administrateur,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1922-aof-togo-9cef7c,senegalaisevoieseconomiques,Cie sénégalaise de voies économiques,usineelectr,Usine électr,administrateur,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,commerceinternationalcolonial,Cie française de commerce international et colonial,comtejeanchabannespalice,Comte Jean de Chabannes La Palice,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,commercialeindustrielleafriqueoccidentale,Société commerciale et industrielle de l'Afrique occidentale,banqueindustriellechine,Banque industrielle de Chine,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,senegal,« Sénégal »,cdtdionighibiancardi,Cdt Dionighi Biancardi,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,senegal,« Sénégal »,cdtdomenicobrunelli,Cdt Domenico Brunelli,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,senegal,« Sénégal »,cdtmichelefileti,Cdt Michele Fileti,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,senegal,« Sénégal »,cdtgiuseppeparatore,Cdt Giuseppe Paratore,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,briqueteriesbamako,Société des briqueteries de Bamako,banquecolonialeetudes,Banque Coloniale d'études,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,cotonniereouestafricaincotoa,Cie cotonnière de l'Ouest africain « La Cotoa»,banquecolonialeetudes,Banque coloniale d'études,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
afrique-occidentale-aec-1926-aof-togo-b4d838,ouestafricainecabotage,Compagnie Ouest-Africaine de cabotage,banqueafriquesoudancommercants,Banque française de l'Afrique. SOUDAN FRANÇAIS COMMERÇANTS,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise
